"endTime","artistName","trackName","msPlayed","isPodcast"
"2021-09-12 17:28","Queen","Guitar Solo - Live At The Montreal Forum / November 1981",311186,"No"
"2021-09-12 17:30","Queen","Flash - Live At The Montreal Forum / November 1981",131146,"No"
"2021-09-12 17:32","Queen","The Hero - Live At The Montreal Forum / November 1981",111440,"No"
"2021-09-12 17:36","Queen","Crazy Little Thing Called Love - Live At The Montreal Forum / November 1981",255600,"No"
"2021-09-12 17:39","Queen","Jailhouse Rock - Live At The Montreal Forum / November 1981",152600,"No"
"2021-09-12 17:44","Queen","Bohemian Rhapsody - Live At The Montreal Forum / November 1981",328933,"No"
"2021-09-12 17:48","Queen","Tie Your Mother Down - Live At The Montreal Forum / November 1981",232933,"No"
"2021-09-13 00:09","Data Hackers","Nubank e EBANX: como é trabalhar com Data Science em Fintechs - Episódio 08 - Data Hackers Podcast",1170,"Yes"
"2021-09-13 13:12","Data Hackers","Nubank e EBANX: como é trabalhar com Data Science em Fintechs - Episódio 08 - Data Hackers Podcast",1094601,"Yes"
"2021-09-13 13:39","Data Hackers","Nubank e EBANX: como é trabalhar com Data Science em Fintechs - Episódio 08 - Data Hackers Podcast",1384631,"Yes"
"2021-09-14 00:43","Data Hackers","Jornalismo de Dados no Estadão - Episódio 09 - Data Hackers Podcast",1029,"Yes"
"2021-09-14 00:57","Data Hackers","O que um Engenheiro de Dados faz? - Episódio 04 - Data Hackers Podcast",0,"Yes"
"2021-09-14 00:57","Data Hackers","Como criar um time de Data Science - Episódio 05 - Data Hackers Podcast",151,"Yes"
"2021-09-14 00:58","Data Hackers","Como criar um time de Data Science - Episódio 05 - Data Hackers Podcast",1158,"Yes"
"2021-09-14 11:42","Data Hackers","Jornalismo de Dados no Estadão - Episódio 09 - Data Hackers Podcast",2585492,"Yes"
"2021-09-14 11:50","Data Hackers","Jornalismo de Dados no Estadão - Episódio 09 - Data Hackers Podcast",502700,"Yes"
"2021-09-15 13:07","Data Hackers","Kaggle: como vencer competições de Machine Learning — Data Hackers Podcast 10",811,"Yes"
"2021-09-15 14:08","Data Hackers","Kaggle: como vencer competições de Machine Learning — Data Hackers Podcast 10",3568090,"Yes"
"2021-09-15 14:09","Data Hackers","Kaggle: como vencer competições de Machine Learning — Data Hackers Podcast 10",70579,"Yes"
"2021-09-16 13:39","Data Hackers","Carreira em Data Science — Data Hackers Podcast 11",1416,"Yes"
"2021-09-16 14:41","Data Hackers","Carreira em Data Science — Data Hackers Podcast 11",4169258,"Yes"
"2021-09-17 01:28","Data Hackers","Aprendizado e o futuro da educação - Data Hackers Podcast 12",2783,"Yes"
"2021-09-17 02:33","Data Hackers","Aprendizado e o futuro da educação - Data Hackers Podcast 12",3928143,"Yes"
"2021-09-19 00:38","Blue Öyster Cult","Box in My Head",225181,"No"
"2021-09-19 00:52","Blue Öyster Cult","Tainted Blood",257654,"No"
"2021-09-19 00:57","Blue Öyster Cult","Nightmare Epiphany",330684,"No"
"2021-09-19 01:02","Blue Öyster Cult","Edge of the World",292326,"No"
"2021-09-19 01:07","Blue Öyster Cult","The Machine",254907,"No"
"2021-09-19 01:11","Blue Öyster Cult","Train True (Lennie's Song)",237228,"No"
"2021-09-19 01:15","Blue Öyster Cult","The Return of St. Cecilia",252882,"No"
"2021-09-19 01:20","Blue Öyster Cult","Stand and Fight",288506,"No"
"2021-09-19 01:24","Blue Öyster Cult","Florida Man",248635,"No"
"2021-09-19 01:30","Blue Öyster Cult","The Alchemist",360310,"No"
"2021-09-19 01:35","Blue Öyster Cult","Secret Road",324203,"No"
"2021-09-19 01:39","Blue Öyster Cult","There's a Crime",217243,"No"
"2021-09-19 01:42","Blue Öyster Cult","Fight",192410,"No"
"2021-09-19 15:42","Blue Öyster Cult","Godzilla",221400,"No"
"2021-09-19 15:46","Blue Öyster Cult","Florida Man",248635,"No"
"2021-09-19 15:50","Blue Öyster Cult","Death Valley Nights",248320,"No"
"2021-09-19 15:55","Blue Öyster Cult","O.D.'d On Life Itself",286786,"No"
"2021-09-19 15:59","Blue Öyster Cult","Sole Survivor",246640,"No"
"2021-09-19 16:03","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222773,"No"
"2021-09-19 16:09","Blue Öyster Cult","Black Blade",399106,"No"
"2021-09-19 16:13","Blue Öyster Cult","Eyes on Fire",236533,"No"
"2021-09-19 16:18","Blue Öyster Cult","Take Me Away",271680,"No"
"2021-09-19 16:22","Blue Öyster Cult","Cities On Flame with Rock and Roll",242640,"No"
"2021-09-19 16:27","Blue Öyster Cult","(Don't Fear) The Reaper",308120,"No"
"2021-09-19 16:29","Blue Öyster Cult","This Ain't the Summer of Love",140933,"No"
"2021-09-19 16:32","Blue Öyster Cult","Screams",190133,"No"
"2021-09-19 16:37","Blue Öyster Cult","After Dark",265973,"No"
"2021-09-19 16:42","Blue Öyster Cult","Nosferatu",321480,"No"
"2021-09-19 16:47","Blue Öyster Cult","Edge of the World",292326,"No"
"2021-09-19 16:51","Blue Öyster Cult","In Thee",230146,"No"
"2021-09-19 16:56","Blue Öyster Cult","Cities On Flame - Live 1979",299116,"No"
"2021-09-19 16:59","Blue Öyster Cult","Then Came the Last Days of May",210546,"No"
"2021-09-19 17:05","Blue Öyster Cult","Golden Age of Leather",352080,"No"
"2021-09-19 17:11","Blue Öyster Cult","Dominance and Submission",322173,"No"
"2021-09-19 17:15","Blue Öyster Cult","ME 262",285693,"No"
"2021-09-19 17:22","Blue Öyster Cult","Astronomy",383973,"No"
"2021-09-19 17:26","Blue Öyster Cult","Fire of Unknown Origin",251440,"No"
"2021-09-19 17:39","Blue Öyster Cult","Fallen Angel",194906,"No"
"2021-09-19 17:43","Blue Öyster Cult","The Red & the Black",263226,"No"
"2021-09-19 17:46","Blue Öyster Cult","She's as Beautiful as a Foot",176240,"No"
"2021-09-19 17:46","Blue Öyster Cult","Sinful Love",9416,"No"
"2021-09-19 17:52","Blue Öyster Cult","Golden Age of Leather",352080,"No"
"2021-09-19 17:57","Blue Öyster Cult","O.D.'d On Life Itself",286786,"No"
"2021-09-19 18:03","Blue Öyster Cult","Astronomy",383973,"No"
"2021-09-19 18:09","Blue Öyster Cult","She's as Beautiful as a Foot",176240,"No"
"2021-09-19 18:13","Blue Öyster Cult","After Dark",265973,"No"
"2021-09-19 18:20","Blue Öyster Cult","Born To Be Wild - Live 1979",378276,"No"
"2021-09-19 22:17","Blue Öyster Cult","Tattoo Vampire",13060,"No"
"2021-09-19 22:17","Blue Öyster Cult","Godzilla",2260,"No"
"2021-09-19 22:23","Blue Öyster Cult","Born To Be Wild - Live 1979",380565,"No"
"2021-09-19 22:26","Blue Öyster Cult","Fallen Angel",194906,"No"
"2021-09-19 22:31","Blue Öyster Cult","Joan Crawford",294266,"No"
"2021-09-19 22:36","Blue Öyster Cult","ME 262",285693,"No"
"2021-09-19 22:40","Blue Öyster Cult","Godzilla",221400,"No"
"2021-09-19 22:44","Blue Öyster Cult","Sole Survivor",246640,"No"
"2021-09-19 22:48","Blue Öyster Cult","Death Valley Nights",248320,"No"
"2021-09-19 22:52","Blue Öyster Cult","Florida Man",248635,"No"
"2021-09-19 22:56","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222773,"No"
"2021-09-19 23:00","Blue Öyster Cult","The Red & the Black",263226,"No"
"2021-09-19 23:04","Blue Öyster Cult","Sinful Love",208693,"No"
"2021-09-19 23:06","Blue Öyster Cult","Dominance and Submission",103598,"No"
"2021-09-20 01:29","Data Hackers","As maiores tretas e polêmicas no mundo de Dados - Data Hackers Podcast 13",1416,"Yes"
"2021-09-20 01:34","Blue Öyster Cult","Box in My Head",224995,"No"
"2021-09-20 01:34","Blue Öyster Cult","Tainted Blood",566,"No"
"2021-09-20 01:40","Blue Öyster Cult","Nightmare Epiphany",329770,"No"
"2021-09-20 01:44","Blue Öyster Cult","Edge of the World",292090,"No"
"2021-09-20 01:45","Blue Öyster Cult","The Machine",9428,"No"
"2021-09-20 01:51","Blue Öyster Cult","The Alchemist",359800,"No"
"2021-09-20 01:56","Blue Öyster Cult","Secret Road",324050,"No"
"2021-09-20 02:00","Blue Öyster Cult","There's a Crime",217170,"No"
"2021-09-20 02:03","Blue Öyster Cult","Fight",186219,"No"
"2021-09-20 02:07","Blue Öyster Cult","Train True (Lennie's Song)",237156,"No"
"2021-09-20 16:42","Blue Öyster Cult","Box in My Head",225181,"No"
"2021-09-20 16:43","Blue Öyster Cult","Train True (Lennie's Song)",6778,"No"
"2021-09-20 16:56","Blue Öyster Cult","Nightmare Epiphany",330684,"No"
"2021-09-20 17:01","Blue Öyster Cult","Edge of the World",292326,"No"
"2021-09-20 17:05","Blue Öyster Cult","The Machine",254907,"No"
"2021-09-20 17:06","Blue Öyster Cult","Train True (Lennie's Song)",7531,"No"
"2021-09-21 12:41","Blue Öyster Cult","That Was Me",198638,"No"
"2021-09-21 12:45","Blue Öyster Cult","Box in My Head",225181,"No"
"2021-09-21 12:49","Blue Öyster Cult","Tainted Blood",257654,"No"
"2021-09-21 12:56","Blue Öyster Cult","Nightmare Epiphany",116166,"No"
"2021-09-21 19:31","Blue Öyster Cult","Nightmare Epiphany",330684,"No"
"2021-09-21 19:35","Blue Öyster Cult","Edge of the World",292326,"No"
"2021-09-21 19:40","Blue Öyster Cult","The Machine",254907,"No"
"2021-09-21 19:44","Blue Öyster Cult","Train True (Lennie's Song)",237228,"No"
"2021-09-21 19:48","Blue Öyster Cult","The Return of St. Cecilia",252882,"No"
"2021-09-21 19:53","Blue Öyster Cult","Stand and Fight",288506,"No"
"2021-09-21 19:57","Blue Öyster Cult","Florida Man",248635,"No"
"2021-09-21 20:03","Blue Öyster Cult","The Alchemist",360310,"No"
"2021-09-21 20:09","Blue Öyster Cult","Secret Road",324203,"No"
"2021-09-21 20:12","Blue Öyster Cult","There's a Crime",217243,"No"
"2021-09-21 20:16","Blue Öyster Cult","Fight",192410,"No"
"2021-09-21 22:15","Rush","Finding My Way",305933,"No"
"2021-09-21 22:18","Rush","Need Some Love",139640,"No"
"2021-09-21 22:22","Rush","Take A Friend",264066,"No"
"2021-09-22 02:22","Rush","Here Again",163430,"No"
"2021-09-22 21:16","Blue Öyster Cult","Nosferatu",321326,"No"
"2021-09-22 21:57","Blue Öyster Cult","Take Me Away",0,"No"
"2021-09-22 22:00","Blue Öyster Cult","Fight",191606,"No"
"2021-09-23 12:00","Blue Öyster Cult","Edge of the World",22217,"No"
"2021-09-23 12:20","Blue Öyster Cult","ME 262",299,"No"
"2021-09-23 12:20","Blue Öyster Cult","Edge of the World",269435,"No"
"2021-09-23 12:21","Blue Öyster Cult","Edge of the World",3389,"No"
"2021-09-23 12:21","Blue Öyster Cult","Nightmare Epiphany",18,"No"
"2021-09-23 12:24","Blue Öyster Cult","Box in My Head",224973,"No"
"2021-09-23 15:23","Blue Öyster Cult","Florida Man",199922,"No"
"2021-09-23 15:28","Blue Öyster Cult","Florida Man",48643,"No"
"2021-09-23 15:31","Blue Öyster Cult","Fight",192220,"No"
"2021-09-23 15:37","Blue Öyster Cult","The Alchemist",359790,"No"
"2021-09-23 15:42","Blue Öyster Cult","Tainted Blood",257591,"No"
"2021-09-24 11:43","Blue Öyster Cult","There's a Crime",149299,"No"
"2021-09-24 11:49","Rush","The Enemy Within - Live - Grace Under Pressure Tour",288164,"No"
"2021-09-24 11:56","Rush","The Weapon - Live - Grace Under Pressure Tour",461983,"No"
"2021-09-24 12:01","Rush","Witch Hunt - Live - Grace Under Pressure Tour",279987,"No"
"2021-09-25 21:02","Rush","New World Man - Live - Grace Under Pressure Tour",12224,"No"
"2021-09-25 21:06","Blue Öyster Cult","That Was Me",198590,"No"
"2021-09-25 21:10","Blue Öyster Cult","Box in My Head",224920,"No"
"2021-09-25 21:14","Blue Öyster Cult","Tainted Blood",257576,"No"
"2021-09-25 21:19","Blue Öyster Cult","Nightmare Epiphany",329959,"No"
"2021-09-25 21:24","Blue Öyster Cult","Edge of the World",292093,"No"
"2021-09-25 21:29","Blue Öyster Cult","The Machine",254690,"No"
"2021-09-25 21:33","Blue Öyster Cult","Train True (Lennie's Song)",237200,"No"
"2021-09-25 21:37","Blue Öyster Cult","The Return of St. Cecilia",252800,"No"
"2021-09-25 21:42","Blue Öyster Cult","Stand and Fight",288478,"No"
"2021-09-25 21:46","Blue Öyster Cult","Florida Man",248530,"No"
"2021-09-25 21:52","Blue Öyster Cult","The Alchemist",359919,"No"
"2021-09-25 21:57","Blue Öyster Cult","Secret Road",324013,"No"
"2021-09-25 22:01","Blue Öyster Cult","There's a Crime",217079,"No"
"2021-09-25 22:04","Blue Öyster Cult","Fight",192260,"No"
"2021-09-25 22:10","Blue Öyster Cult","(Don't Fear) The Reaper",308046,"No"
"2021-09-25 22:14","Blue Öyster Cult","Death Valley Nights",248320,"No"
"2021-09-25 22:20","Blue Öyster Cult","The Alchemist",359954,"No"
"2021-09-25 22:25","Blue Öyster Cult","Take Me Away",271600,"No"
"2021-09-25 22:28","Blue Öyster Cult","Transmaniacon MC",199996,"No"
"2021-09-25 22:32","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222590,"No"
"2021-09-25 22:35","Blue Öyster Cult","Sinful Love",208478,"No"
"2021-09-25 22:40","Blue Öyster Cult","Tainted Blood",257620,"No"
"2021-09-25 22:44","Blue Öyster Cult","Veteran of the Psychic Wars",289399,"No"
"2021-09-25 22:45","Blue Öyster Cult","Cities On Flame - Live 1979",42818,"No"
"2021-09-27 12:36","Blue Öyster Cult","Redeemed",21798,"No"
"2021-09-27 12:39","Blue Öyster Cult","That Was Me",198557,"No"
"2021-09-27 12:43","Blue Öyster Cult","Box in My Head",225063,"No"
"2021-09-27 12:47","Blue Öyster Cult","Tainted Blood",257587,"No"
"2021-09-27 12:53","Blue Öyster Cult","Nightmare Epiphany",329818,"No"
"2021-09-27 12:58","Blue Öyster Cult","Edge of the World",292276,"No"
"2021-09-27 13:02","Blue Öyster Cult","The Machine",254759,"No"
"2021-09-27 13:06","Blue Öyster Cult","Train True (Lennie's Song)",237051,"No"
"2021-09-27 13:10","Blue Öyster Cult","The Return of St. Cecilia",252832,"No"
"2021-09-27 13:15","Blue Öyster Cult","Stand and Fight",288228,"No"
"2021-09-27 13:19","Blue Öyster Cult","Florida Man",248514,"No"
"2021-09-27 13:25","Blue Öyster Cult","The Alchemist",359984,"No"
"2021-09-27 13:31","Blue Öyster Cult","Secret Road",324144,"No"
"2021-09-27 13:34","Blue Öyster Cult","There's a Crime",216958,"No"
"2021-09-27 13:38","Blue Öyster Cult","Fight",192365,"No"
"2021-09-27 13:54","Queen","Play The Game - Live At The Montreal Forum / November 1981",237320,"No"
"2021-09-27 14:02","Queen","Somebody To Love - Live At The Montreal Forum / November 1981",473138,"No"
"2021-09-27 14:04","Queen","Killer Queen - Live At The Montreal Forum / November 1981",119714,"No"
"2021-09-27 14:06","Queen","I'm In Love With My Car - Live At The Montreal Forum / November 1981",123096,"No"
"2021-09-27 14:11","Queen","Get Down, Make Love - Live At The Montreal Forum / November 1981",285836,"No"
"2021-09-27 14:15","Queen","Save Me - Live At The Montreal Forum / November 1981",254528,"No"
"2021-09-27 14:21","Queen","Now I'm Here - Live At The Montreal Forum / November 1981",331499,"No"
"2021-09-27 14:24","Queen","Dragon Attack - Live At The Montreal Forum / November 1981",191748,"No"
"2021-09-27 14:26","Queen","Now I'm Here (Reprise) - Live At The Montreal Forum / November 1981",112976,"No"
"2021-09-28 12:05","Queen","Under Pressure - Live At The Montreal Forum / November 1981",75448,"No"
"2021-09-28 12:08","Blue Öyster Cult","That Was Me",198446,"No"
"2021-09-28 12:12","Blue Öyster Cult","Box in My Head",225137,"No"
"2021-09-28 12:12","Blue Öyster Cult","Tainted Blood",1373,"No"
"2021-09-28 12:18","Blue Öyster Cult","Nightmare Epiphany",329784,"No"
"2021-09-28 12:22","Blue Öyster Cult","Edge of the World",292059,"No"
"2021-09-28 12:27","Blue Öyster Cult","The Machine",254888,"No"
"2021-09-28 12:31","Blue Öyster Cult","Train True (Lennie's Song)",237088,"No"
"2021-09-28 12:35","Blue Öyster Cult","The Return of St. Cecilia",252636,"No"
"2021-09-28 12:40","Blue Öyster Cult","Stand and Fight",288332,"No"
"2021-09-28 12:44","Blue Öyster Cult","Florida Man",248448,"No"
"2021-09-28 12:50","Blue Öyster Cult","The Alchemist",359785,"No"
"2021-09-28 12:55","Blue Öyster Cult","Secret Road",324033,"No"
"2021-09-28 12:59","Blue Öyster Cult","There's a Crime",217066,"No"
"2021-09-28 13:02","Blue Öyster Cult","Fight",192235,"No"
"2021-10-02 00:55","Blue Öyster Cult","That Was Me",198479,"No"
"2021-10-02 01:00","Blue Öyster Cult","Tainted Blood",257600,"No"
"2021-10-02 01:05","Blue Öyster Cult","Edge of the World",292159,"No"
"2021-10-02 01:09","Blue Öyster Cult","Florida Man",248621,"No"
"2021-10-02 01:13","Blue Öyster Cult","Train True (Lennie's Song)",237090,"No"
"2021-10-02 01:18","Blue Öyster Cult","Nightmare Epiphany",329845,"No"
"2021-10-02 01:22","Blue Öyster Cult","There's a Crime",217007,"No"
"2021-10-02 01:25","Blue Öyster Cult","Fight",192339,"No"
"2021-10-02 01:29","Blue Öyster Cult","Box in My Head",224980,"No"
"2021-10-02 01:34","Blue Öyster Cult","Secret Road",324209,"No"
"2021-10-02 01:39","Blue Öyster Cult","The Machine",254630,"No"
"2021-10-02 13:09","Blue Öyster Cult","The Return of St. Cecilia",47165,"No"
"2021-10-02 13:14","Blue Öyster Cult","The Return of St. Cecilia",250381,"No"
"2021-10-02 13:19","Blue Öyster Cult","Edge of the World",292244,"No"
"2021-10-02 13:23","Blue Öyster Cult","Florida Man",248486,"No"
"2021-10-02 13:26","Blue Öyster Cult","Fight",192305,"No"
"2021-10-02 13:30","Blue Öyster Cult","Tainted Blood",257630,"No"
"2021-10-02 13:36","Blue Öyster Cult","Nightmare Epiphany",329818,"No"
"2021-10-02 13:40","Blue Öyster Cult","There's a Crime",217080,"No"
"2021-10-02 13:44","Blue Öyster Cult","The Machine",254730,"No"
"2021-10-04 00:38","Blue Öyster Cult","Tainted Blood",257654,"No"
"2021-10-04 00:43","Blue Öyster Cult","Stand and Fight",288506,"No"
"2021-10-04 00:48","Blue Öyster Cult","Nightmare Epiphany",330684,"No"
"2021-10-04 00:51","Blue Öyster Cult","Fight",192410,"No"
"2021-10-04 00:55","Blue Öyster Cult","There's a Crime",217243,"No"
"2021-10-04 01:00","Blue Öyster Cult","Edge of the World",292326,"No"
"2021-10-04 01:04","Blue Öyster Cult","The Return of St. Cecilia",252882,"No"
"2021-10-04 01:04","Blue Öyster Cult","Box in My Head",250,"No"
"2021-10-04 12:38","Blue Öyster Cult","Stand and Fight",169699,"No"
"2021-10-04 12:42","Blue Öyster Cult","Box in My Head",224902,"No"
"2021-10-04 12:46","Blue Öyster Cult","Train True (Lennie's Song)",236988,"No"
"2021-10-04 12:49","Blue Öyster Cult","There's a Crime",217047,"No"
"2021-10-04 12:55","Blue Öyster Cult","Secret Road",324108,"No"
"2021-10-04 13:03","Blue Öyster Cult","Stand and Fight",288391,"No"
"2021-10-04 13:06","Blue Öyster Cult","That Was Me",198583,"No"
"2021-10-04 13:10","Blue Öyster Cult","Fight",192395,"No"
"2021-10-04 13:14","Blue Öyster Cult","Florida Man",248601,"No"
"2021-10-04 13:20","Blue Öyster Cult","The Alchemist",359767,"No"
"2021-10-04 13:25","Blue Öyster Cult","Edge of the World",292211,"No"
"2021-10-04 13:29","Blue Öyster Cult","Tainted Blood",257541,"No"
"2021-10-04 13:35","Blue Öyster Cult","Nightmare Epiphany",329738,"No"
"2021-10-04 13:40","Blue Öyster Cult","The Machine",248080,"No"
"2021-10-04 13:45","Blue Öyster Cult","Veteran of the Psychic Wars",289584,"No"
"2021-10-04 13:52","Blue Öyster Cult","Astronomy",383805,"No"
"2021-10-04 13:56","Blue Öyster Cult","ME 262",285670,"No"
"2021-10-04 14:00","Blue Öyster Cult","Florida Man",248411,"No"
"2021-10-04 14:06","Blue Öyster Cult","When the War Comes Home",26537,"No"
"2021-10-04 14:06","Blue Öyster Cult","(Don't Fear) The Reaper",307990,"No"
"2021-10-04 14:10","Blue Öyster Cult","In Thee",229970,"No"
"2021-10-04 14:15","Blue Öyster Cult","Take Me Away",271472,"No"
"2021-10-04 14:18","Blue Öyster Cult","Then Came the Last Days of May",209871,"No"
"2021-10-04 14:22","Blue Öyster Cult","Sinful Love",208680,"No"
"2021-10-04 14:24","Blue Öyster Cult","Tattoo Vampire",159731,"No"
"2021-10-04 14:28","Blue Öyster Cult","Dancin' In the Ruins",241460,"No"
"2021-10-04 14:32","Blue Öyster Cult","Cities On Flame with Rock and Roll",242640,"No"
"2021-10-04 14:40","Blue Öyster Cult","Shooting Shark",430180,"No"
"2021-10-04 14:43","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222750,"No"
"2021-10-04 18:48","Blue Öyster Cult","Golden Age of Leather",54866,"No"
"2021-10-04 18:54","Blue Öyster Cult","Golden Age of Leather",297070,"No"
"2021-10-04 18:58","Blue Öyster Cult","Dancin' In the Ruins",241370,"No"
"2021-10-04 19:03","Blue Öyster Cult","Veteran of the Psychic Wars",289421,"No"
"2021-10-04 19:06","Blue Öyster Cult","Fight",192179,"No"
"2021-10-04 19:09","Blue Öyster Cult","Fireworks",192110,"No"
"2021-10-04 19:14","Blue Öyster Cult","Florida Man",248379,"No"
"2021-10-04 19:17","Blue Öyster Cult","Stairway to the Stars",222549,"No"
"2021-10-04 19:22","Blue Öyster Cult","Fire of Unknown Origin",251441,"No"
"2021-10-04 19:24","Blue Öyster Cult","Tattoo Vampire",159956,"No"
"2021-10-05 23:23","Blue Öyster Cult","Take Me Away",262211,"No"
"2021-10-06 12:53","Blue Öyster Cult","Take Me Away",269995,"No"
"2021-10-06 12:57","Blue Öyster Cult","That Was Me",198509,"No"
"2021-10-06 13:01","Blue Öyster Cult","Dancin' In the Ruins",241539,"No"
"2021-10-06 13:04","Blue Öyster Cult","Then Came the Last Days of May",209850,"No"
"2021-10-06 13:10","Blue Öyster Cult","Flaming Telepaths",318650,"No"
"2021-10-06 13:16","Blue Öyster Cult","Astronomy",383945,"No"
"2021-10-06 13:19","Blue Öyster Cult","Tattoo Vampire",159972,"No"
"2021-10-06 13:23","Blue Öyster Cult","Stairway to the Stars",222659,"No"
"2021-10-06 13:26","Blue Öyster Cult","Godzilla",221155,"No"
"2021-10-06 13:33","Blue Öyster Cult","Burnin' for You",270790,"No"
"2021-10-06 13:37","Blue Öyster Cult","Florida Man",248485,"No"
"2021-10-06 13:40","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222527,"No"
"2021-10-06 13:45","Blue Öyster Cult","Death Valley Nights",248300,"No"
"2021-10-06 13:49","Blue Öyster Cult","Career of Evil",238950,"No"
"2021-10-06 13:53","Blue Öyster Cult","Redeemed",231327,"No"
"2021-10-06 13:57","Blue Öyster Cult","I Love the Night",263858,"No"
"2021-10-06 14:02","Blue Öyster Cult","Dominance and Submission",322170,"No"
"2021-10-06 14:07","Blue Öyster Cult","ME 262",285580,"No"
"2021-10-07 01:14","Blue Öyster Cult","Veteran of the Psychic Wars",249970,"No"
"2021-10-07 01:18","Blue Öyster Cult","That Was Me",198608,"No"
"2021-10-07 01:22","Blue Öyster Cult","Box in My Head",224880,"No"
"2021-10-07 01:26","Blue Öyster Cult","Tainted Blood",257430,"No"
"2021-10-07 01:46","Blue Öyster Cult","Nightmare Epiphany",329870,"No"
"2021-10-07 01:51","Blue Öyster Cult","Edge of the World",292100,"No"
"2021-10-07 01:51","Blue Öyster Cult","The Machine",19039,"No"
"2021-10-07 01:56","Blue Öyster Cult","Veteran of the Psychic Wars",289529,"No"
"2021-10-07 02:02","Blue Öyster Cult","Astronomy",383939,"No"
"2021-10-07 02:06","Blue Öyster Cult","Cities On Flame with Rock and Roll",242409,"No"
"2021-10-07 12:34","Blue Öyster Cult","Florida Man",223383,"No"
"2021-10-07 12:37","Rush","Closer To The Heart",171839,"No"
"2021-10-07 12:53","Rush","Xanadu",664614,"No"
"2021-10-07 12:58","Rush","Freewill",321651,"No"
"2021-10-07 13:02","Rush","A Passage To Bangkok",214694,"No"
"2021-10-07 13:07","Rush","Turn The Page",294905,"No"
"2021-10-07 13:11","Rush","Force Ten",271193,"No"
"2021-10-07 13:16","Rush","Distant Early Warning",296669,"No"
"2021-10-07 13:21","Rush","Dreamline - 2004 Remaster",276532,"No"
"2021-10-07 13:26","Rush","Finding My Way",305668,"No"
"2021-10-07 13:31","Rush","Vital Signs",285949,"No"
"2021-10-07 13:36","Rush","Nobody's Hero - 2004 Remaster",294017,"No"
"2021-10-07 13:42","Rush","Marathon",369409,"No"
"2021-10-10 01:59","Rush","Tom Sawyer",46831,"No"
"2021-10-10 02:03","Rush","Tom Sawyer",229907,"No"
"2021-10-10 02:07","Rush","Driven - 2004 Remaster",266482,"No"
"2021-10-10 02:13","Rush","The Big Money",334440,"No"
"2021-10-10 02:24","Rush","La Villa Strangiato",574503,"No"
"2021-10-10 02:29","Rush","Dreamline - 2004 Remaster",276482,"No"
"2021-10-10 02:34","Rush","Time Stand Still",308730,"No"
"2021-10-10 02:39","Rush","Roll the Bones - 2004 Remaster",329638,"No"
"2021-10-10 02:44","Rush","Manhattan Project",304680,"No"
"2021-10-10 23:05","Rush","The Trees",49870,"No"
"2021-10-10 23:09","Blue Öyster Cult","That Was Me",198468,"No"
"2021-10-10 23:12","Blue Öyster Cult","Fight",192186,"No"
"2021-10-10 23:18","Blue Öyster Cult","The Alchemist",359761,"No"
"2021-10-10 23:22","Blue Öyster Cult","Box in My Head",225142,"No"
"2021-10-10 23:27","Blue Öyster Cult","Secret Road",324175,"No"
"2021-10-10 23:31","Blue Öyster Cult","There's a Crime",216990,"No"
"2021-10-10 23:36","Blue Öyster Cult","Edge of the World",292270,"No"
"2021-10-10 23:40","Blue Öyster Cult","The Machine",254722,"No"
"2021-10-10 23:44","Blue Öyster Cult","Florida Man",248552,"No"
"2021-10-10 23:49","Blue Öyster Cult","Stand and Fight",288346,"No"
"2021-10-10 23:53","Blue Öyster Cult","Train True (Lennie's Song)",237182,"No"
"2021-10-10 23:59","Blue Öyster Cult","Nightmare Epiphany",329936,"No"
"2021-10-11 00:03","Blue Öyster Cult","Tainted Blood",257422,"No"
"2021-10-11 00:07","Blue Öyster Cult","The Return of St. Cecilia",252788,"No"
"2021-10-11 00:09","Queen","The Hero - Live At The Montreal Forum / November 1981",111312,"No"
"2021-10-11 00:12","Queen","Dragon Attack - Live At The Montreal Forum / November 1981",191709,"No"
"2021-10-11 00:15","Queen","Let Me Entertain You - Live At The Montreal Forum / November 1981",168676,"No"
"2021-10-11 00:19","Queen","Play The Game - Live At The Montreal Forum / November 1981",237415,"No"
"2021-10-11 00:27","Queen","Somebody To Love - Live At The Montreal Forum / November 1981",473297,"No"
"2021-10-11 00:29","Queen","Killer Queen - Live At The Montreal Forum / November 1981",119929,"No"
"2021-10-11 00:31","Queen","I'm In Love With My Car - Live At The Montreal Forum / November 1981",123159,"No"
"2021-10-11 00:36","Queen","Get Down, Make Love - Live At The Montreal Forum / November 1981",285826,"No"
"2021-10-11 18:46","Led Zeppelin","When the Levee Breaks - Remaster",428851,"No"
"2021-10-11 18:57","Yes","And You and I - 2003 Remaster",607786,"No"
"2021-10-11 19:02","Geddy Lee","Working at Perfekt",299040,"No"
"2021-10-11 19:07","Rush","Red Sector A",309146,"No"
"2021-10-11 19:11","Blue Öyster Cult","In Thee",230146,"No"
"2021-10-11 19:19","Led Zeppelin","Kashmir - Remaster",517125,"No"
"2021-10-11 19:24","Rush","Nobody's Hero - 2004 Remaster",294600,"No"
